"observation_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
22598296,"2020-05-20 12:13:41",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132872,498,"Colored leaves","2019-04-29",119,0,-9999,"-9999",-9999
22598317,"2020-05-20 12:14:16",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132872,498,"Colored leaves","2019-05-20",140,0,-9999,"-9999",-9999
22598339,"2020-05-20 12:12:52",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132872,498,"Colored leaves","2019-06-10",161,0,-9999,"-9999",-9999
22602886,"2020-05-20 12:17:53",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-04-24",114,0,-9999,"-9999",-9999
22602907,"2020-05-20 12:18:02",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-06-11",162,0,-9999,"-9999",-9999
22602929,"2020-05-20 12:15:53",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-05-28",148,0,-9999,"-9999",-9999
22602951,"2020-05-20 12:17:16",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-07-31",212,0,-9999,"-9999",-9999
22602973,"2020-05-20 12:16:09",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-08-28",240,0,-9999,"-9999",-9999
22602995,"2020-05-20 12:16:19",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-06-18",169,0,-9999,"-9999",-9999
22603017,"2020-05-20 12:18:15",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-08-20",232,0,-9999,"-9999",-9999
22603039,"2020-05-20 12:16:37",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-04-29",119,0,-9999,"-9999",-9999
22603061,"2020-05-20 12:16:45",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-05-14",134,0,-9999,"-9999",-9999
22603083,"2020-05-20 12:16:55",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-07-02",183,0,-9999,"-9999",-9999
22602864,"2020-05-20 12:17:03",26202,41.814045,-88.050323,229,"IL",102,"Quercus","rubra","northern red oak","Plantae",132850,498,"Colored leaves","2019-04-10",100,0,-9999,"-9999",-9999
22601889,"2020-05-20 11:39:52",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-08-05",217,0,-9999,"-9999",-9999
22597417,"2020-05-20 11:51:40",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-09-23",266,0,-9999,"-9999",-9999
22601911,"2020-05-20 11:38:57",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-08-28",240,0,-9999,"-9999",-9999
22597439,"2020-05-20 11:52:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-07-08",189,0,-9999,"-9999",-9999
22601933,"2020-05-20 11:39:31",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-10-01",274,0,-9999,"-9999",-9999
22597461,"2020-05-20 11:52:57",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-08-28",240,0,-9999,"-9999",-9999
22597483,"2020-05-20 11:51:16",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-09-10",253,0,-9999,"-9999",-9999
22597505,"2020-05-20 11:52:40",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-10-14",287,0,-9999,"-9999",-9999
22597527,"2020-05-20 11:52:52",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-08-05",217,0,-9999,"-9999",-9999
22597549,"2020-05-20 11:50:10",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-07-15",196,0,-9999,"-9999",-9999
22597571,"2020-05-20 11:53:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-11-04",308,0,-9999,"-9999",-9999
22597593,"2020-05-20 11:50:19",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-04-07",97,0,-9999,"-9999",-9999
22597615,"2020-05-20 11:52:22",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-05-13",133,0,-9999,"-9999",-9999
22597637,"2020-05-20 11:52:34",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-06-22",173,0,-9999,"-9999",-9999
22601757,"2020-05-20 11:39:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-05-29",149,0,-9999,"-9999",-9999
22597285,"2020-05-20 11:51:53",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-08-19",231,0,-9999,"-9999",-9999
22601779,"2020-05-20 11:39:14",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-09-03",246,0,-9999,"-9999",-9999
22597307,"2020-05-20 11:52:01",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-10-01",274,0,-9999,"-9999",-9999
22601801,"2020-05-20 11:35:31",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-04-15",105,0,-9999,"-9999",-9999
22597329,"2020-05-20 11:49:20",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-10-28",301,0,-9999,"-9999",-9999
22601823,"2020-05-20 11:37:36",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-04-01",91,0,-9999,"-9999",-9999
22597351,"2020-05-20 11:51:31",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-07-30",211,0,-9999,"-9999",-9999
22601845,"2020-05-20 11:38:40",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-11-04",308,0,-9999,"-9999",-9999
22597373,"2020-05-20 11:51:47",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-06-17",168,0,-9999,"-9999",-9999
22601867,"2020-05-20 11:35:45",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-06-17",168,0,-9999,"-9999",-9999
22597395,"2020-05-20 11:52:13",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-10-07",280,0,-9999,"-9999",-9999
22600009,"2020-05-20 11:06:33",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-10-07",280,0,-9999,"-9999",-9999
22600031,"2020-05-20 11:06:51",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-08-05",217,0,-9999,"-9999",-9999
22600053,"2020-05-20 11:10:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-08-28",240,0,-9999,"-9999",-9999
22600075,"2020-05-20 11:10:31",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-10-14",287,0,-9999,"-9999",-9999
22600097,"2020-05-20 11:12:24",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-10-01",274,1,-9999,"-9999",-9999
22600119,"2020-05-20 11:10:38",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-05-13",133,0,-9999,"-9999",-9999
22600141,"2020-05-20 11:11:57",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-04-22",112,1,-9999,"-9999",-9999
22600163,"2020-05-20 11:11:50",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-05-06",126,1,-9999,"-9999",-9999
22600185,"2020-05-20 11:08:10",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-06-17",168,0,-9999,"-9999",-9999
22601966,"2020-05-20 11:36:19",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-05-20",140,0,-9999,"-9999",-9999
22600207,"2020-05-20 11:08:43",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-11-10",314,0,-9999,"-9999",-9999
22601988,"2020-05-20 11:36:32",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-05-13",133,0,-9999,"-9999",-9999
22600229,"2020-05-20 11:12:17",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-05-29",149,0,-9999,"-9999",-9999
22602010,"2020-05-20 11:36:50",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-06-04",155,0,-9999,"-9999",-9999
22600251,"2020-05-20 11:11:16",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-09-10",253,0,-9999,"-9999",-9999
22602032,"2020-05-20 11:36:55",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-09-23",266,0,-9999,"-9999",-9999
22600273,"2020-05-20 11:09:28",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-05-20",140,0,-9999,"-9999",-9999
22602054,"2020-05-20 11:37:14",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-09-10",253,0,-9999,"-9999",-9999
22600295,"2020-05-20 11:11:42",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-04-01",91,0,-9999,"-9999",-9999
22602076,"2020-05-20 11:37:30",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-08-19",231,0,-9999,"-9999",-9999
22600317,"2020-05-20 11:09:57",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-09-03",246,0,-9999,"-9999",-9999
22602098,"2020-05-20 11:38:46",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-10-14",287,0,-9999,"-9999",-9999
22599965,"2020-05-20 11:06:19",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-07-15",196,0,-9999,"-9999",-9999
22599987,"2020-05-20 11:11:29",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-07-22",203,0,-9999,"-9999",-9999
22601900,"2020-05-20 11:39:58",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-08-12",224,0,-9999,"-9999",-9999
22597428,"2020-05-20 11:50:46",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-11-19",323,0,-9999,"-9999",-9999
22601922,"2020-05-20 11:38:22",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-07-15",196,0,-9999,"-9999",-9999
22597450,"2020-05-20 11:53:02",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-04-01",91,0,-9999,"-9999",-9999
22601944,"2020-05-20 11:36:05",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-07-22",203,0,-9999,"-9999",-9999
22597472,"2020-05-20 11:49:41",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-09-03",246,0,-9999,"-9999",-9999
22597494,"2020-05-20 11:52:46",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-06-04",155,0,-9999,"-9999",-9999
22597516,"2020-05-20 11:49:50",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-06-11",162,0,-9999,"-9999",-9999
22597538,"2020-05-20 11:50:00",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-07-01",182,0,-9999,"-9999",-9999
22597560,"2020-05-20 11:52:29",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-10-22",295,0,-9999,"-9999",-9999
22597582,"2020-05-20 11:51:04",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-05-20",140,1,39,"Less than 3",-9999
22597604,"2020-05-20 11:50:29",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-04-22",112,1,-9999,"-9999",-9999
22597626,"2020-05-20 11:51:22",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-09-18",261,0,-9999,"-9999",-9999
22601746,"2020-05-20 11:35:11",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-07-08",189,0,-9999,"-9999",-9999
22597274,"2020-05-20 11:51:35",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-05-06",126,1,-9999,"-9999",-9999
22601768,"2020-05-20 11:38:14",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-07-01",182,0,-9999,"-9999",-9999
22597296,"2020-05-20 11:48:59",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-08-12",224,0,-9999,"-9999",-9999
22601790,"2020-05-20 11:35:23",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-10-07",280,0,-9999,"-9999",-9999
22597318,"2020-05-20 11:49:11",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-04-15",105,0,-9999,"-9999",-9999
22601812,"2020-05-20 11:38:28",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-10-22",295,0,-9999,"-9999",-9999
22597340,"2020-05-20 11:49:27",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-04-29",119,1,39,"11 to 100",-9999
22601834,"2020-05-20 11:39:20",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-07-30",211,0,-9999,"-9999",-9999
22597362,"2020-05-20 11:50:55",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-11-10",314,0,-9999,"-9999",-9999
22601856,"2020-05-20 11:35:36",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-11-10",314,0,-9999,"-9999",-9999
22597384,"2020-05-20 11:50:38",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-06-25",176,0,-9999,"-9999",-9999
22601878,"2020-05-20 11:35:55",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-04-29",119,1,-9999,"-9999",-9999
22597406,"2020-05-20 11:49:36",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132863,371,"Breaking leaf buds","2019-05-29",149,0,-9999,"-9999",-9999
22599998,"2020-05-20 11:11:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-11-04",308,0,-9999,"-9999",-9999
22600020,"2020-05-20 11:12:28",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-07-08",189,0,-9999,"-9999",-9999
22600042,"2020-05-20 11:12:08",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-10-22",295,0,-9999,"-9999",-9999
22600064,"2020-05-20 11:07:09",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-06-25",176,0,-9999,"-9999",-9999
22600086,"2020-05-20 11:07:26",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-07-01",182,0,-9999,"-9999",-9999
22600108,"2020-05-20 11:10:22",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-10-28",301,0,-9999,"-9999",-9999
22600130,"2020-05-20 11:07:39",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-08-12",224,0,-9999,"-9999",-9999
22600152,"2020-05-20 11:10:17",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-11-19",323,0,-9999,"-9999",-9999
22600174,"2020-05-20 11:07:55",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-07-30",211,0,-9999,"-9999",-9999
22601955,"2020-05-20 11:36:12",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-10-28",301,0,-9999,"-9999",-9999
22600196,"2020-05-20 11:08:29",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-08-19",231,0,-9999,"-9999",-9999
22601977,"2020-05-20 11:39:37",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-06-25",176,0,-9999,"-9999",-9999
22600218,"2020-05-20 11:08:58",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-06-11",162,0,-9999,"-9999",-9999
22601999,"2020-05-20 11:36:41",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-11-19",323,0,-9999,"-9999",-9999
22600240,"2020-05-20 11:09:12",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-04-07",97,0,-9999,"-9999",-9999
22602021,"2020-05-20 11:39:44",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-09-18",261,0,-9999,"-9999",-9999
22600262,"2020-05-20 11:11:36",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-04-29",119,1,-9999,"-9999",-9999
22602043,"2020-05-20 11:37:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-04-07",97,0,-9999,"-9999",-9999
22600284,"2020-05-20 11:09:45",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-06-04",155,0,-9999,"-9999",-9999
22602065,"2020-05-20 11:38:35",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-06-11",162,0,-9999,"-9999",-9999
22600306,"2020-05-20 11:10:48",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-09-18",261,0,-9999,"-9999",-9999
22602087,"2020-05-20 11:37:44",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-04-22",112,1,-9999,"-9999",-9999
22600328,"2020-05-20 11:12:01",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-04-15",105,0,-9999,"-9999",-9999
22602109,"2020-05-20 11:37:21",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,371,"Breaking leaf buds","2019-05-06",126,0,-9999,"-9999",-9999
22599976,"2020-05-20 11:11:00",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,371,"Breaking leaf buds","2019-09-23",266,0,-9999,"-9999",-9999
22599989,"2020-05-20 11:11:29",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-07-22",203,0,-9999,"-9999",-9999
22600011,"2020-05-20 11:06:33",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-10-07",280,0,-9999,"-9999",-9999
22600033,"2020-05-20 11:06:51",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-08-05",217,0,-9999,"-9999",-9999
22600055,"2020-05-20 11:10:07",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-08-28",240,1,-9999,"-9999",-9999
22600077,"2020-05-20 11:10:31",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-10-14",287,0,-9999,"-9999",-9999
22600099,"2020-05-20 11:12:24",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-10-01",274,0,-9999,"-9999",-9999
22600121,"2020-05-20 11:10:38",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-05-13",133,0,-9999,"-9999",-9999
22600143,"2020-05-20 11:11:57",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-04-22",112,0,-9999,"-9999",-9999
22600165,"2020-05-20 11:11:50",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-05-06",126,0,-9999,"-9999",-9999
22600187,"2020-05-20 11:08:10",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-06-17",168,0,-9999,"-9999",-9999
22601968,"2020-05-20 11:36:19",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,471,"Falling leaves","2019-05-20",140,0,-9999,"-9999",-9999
22600209,"2020-05-20 11:08:43",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-11-10",314,0,-9999,"-9999",-9999
22601990,"2020-05-20 11:36:32",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,471,"Falling leaves","2019-05-13",133,0,-9999,"-9999",-9999
22600231,"2020-05-20 11:12:17",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-05-29",149,0,-9999,"-9999",-9999
22602012,"2020-05-20 11:36:50",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,471,"Falling leaves","2019-06-04",155,0,-9999,"-9999",-9999
22600253,"2020-05-20 11:11:16",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-09-10",253,0,-9999,"-9999",-9999
22602034,"2020-05-20 11:36:55",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,471,"Falling leaves","2019-09-23",266,1,-9999,"-9999",-9999
22600275,"2020-05-20 11:09:28",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-05-20",140,0,-9999,"-9999",-9999
22602056,"2020-05-20 11:37:14",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132864,471,"Falling leaves","2019-09-10",253,1,-9999,"-9999",-9999
22600297,"2020-05-20 11:11:42",26202,41.814045,-88.050323,229,"IL",988,"Quercus","gambelii","Gambel oak","Plantae",132865,471,"Falling leaves","2019-04-01",91,0,-9999,"-9999",-9999
