"individual_id","species_id","genus","observation_date","year","day_of_year","leaves","color","leaf.clean","color.clean","color.full"
132862,1366,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132862,1366,"Quercus","2019-04-29",2019,119,"0","0","0","0","0"
132862,1366,"Quercus","2019-05-06",2019,126,"0","0","0","0","0"
132862,1366,"Quercus","2019-05-15",2019,135,"0","0","0","0","0"
132862,1366,"Quercus","2019-05-21",2019,141,"0","0","0","0","0"
132862,1366,"Quercus","2019-05-28",2019,148,"0","0","0","0","0"
132862,1366,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132862,1366,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132862,1366,"Quercus","2019-06-18",2019,169,"1","0","1","0","0"
132862,1366,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132862,1366,"Quercus","2019-07-02",2019,183,"1","0","1","0","0"
132862,1366,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132862,1366,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132862,1366,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132862,1366,"Quercus","2019-07-30",2019,211,"1","0","1","0","0"
132862,1366,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132862,1366,"Quercus","2019-08-14",2019,226,"1","0","1","0","0"
132862,1366,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132862,1366,"Quercus","2019-08-27",2019,239,"1","0","1","0","0"
132862,1366,"Quercus","2019-09-03",2019,246,"1","0","1","0","0"
132862,1366,"Quercus","2019-09-10",2019,253,"1","0","1","0","0"
132862,1366,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132862,1366,"Quercus","2019-09-24",2019,267,"1","0","1","0","0"
132862,1366,"Quercus","2019-10-02",2019,275,"1","1","1","1","1"
132862,1366,"Quercus","2019-10-09",2019,282,"1","1","1","1","1"
132862,1366,"Quercus","2019-10-16",2019,289,"1","1","1","1","1"
132862,1366,"Quercus","2019-10-23",2019,296,"1","1","1","1","1"
132862,1366,"Quercus","2019-11-01",2019,305,"1","1","1","1","1"
132862,1366,"Quercus","2019-11-06",2019,310,"1","1","1","1","1"
132862,1366,"Quercus","2019-11-12",2019,316,"1","1","1","1","1"
132862,1366,"Quercus","2019-11-20",2019,324,"1","1","1","1","1"
132863,988,"Quercus","2018-03-28",2018,87,"0","0","0","0","0"
132863,988,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132863,988,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132863,988,"Quercus","2018-04-19",2018,109,"0","0","0","0","0"
132863,988,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132863,988,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132863,988,"Quercus","2018-05-09",2018,129,"1","0","1","0","0"
132863,988,"Quercus","2018-05-17",2018,137,"1","0","1","0","0"
132863,988,"Quercus","2018-05-24",2018,144,"1","0","1","0","0"
132863,988,"Quercus","2018-05-31",2018,151,"1","0","1","0","0"
132863,988,"Quercus","2018-06-06",2018,157,"1","0","1","0","0"
132863,988,"Quercus","2018-06-12",2018,163,"1","0","1","0","0"
132863,988,"Quercus","2018-06-20",2018,171,"1","0","1","0","0"
132863,988,"Quercus","2018-06-27",2018,178,"0","0","0","0","0"
132863,988,"Quercus","2018-07-05",2018,186,"0","0","0","0","0"
132863,988,"Quercus","2018-07-11",2018,192,"0","0","0","0","0"
132863,988,"Quercus","2018-07-18",2018,199,"0","0","0","0","0"
132863,988,"Quercus","2018-08-09",2018,221,"0","0","0","0","0"
132863,988,"Quercus","2018-08-16",2018,228,"0","0","0","0","0"
132863,988,"Quercus","2018-08-25",2018,237,"0","0","0","0","0"
132863,988,"Quercus","2018-08-31",2018,243,"0","0","0","0","0"
132863,988,"Quercus","2018-09-21",2018,264,"1","1","0","1","1"
132863,988,"Quercus","2018-09-28",2018,271,"1","1","0","1","1"
132863,988,"Quercus","2018-10-11",2018,284,"0","1","0","0","0"
132863,988,"Quercus","2018-10-18",2018,291,"0","1","0","1","1"
132863,988,"Quercus","2018-10-29",2018,302,"0","1","0","1","1"
132863,988,"Quercus","2018-11-05",2018,309,"0","0","0","0","1"
132863,988,"Quercus","2018-11-11",2018,315,"0","0","0","0","1"
132863,988,"Quercus","2018-11-19",2018,323,"0","0","0","0","1"
132863,988,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132863,988,"Quercus","2019-04-07",2019,97,"0","0","1","0","0"
132863,988,"Quercus","2019-04-15",2019,105,"0","0","1","0","0"
132863,988,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132863,988,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132863,988,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132863,988,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132863,988,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132863,988,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132863,988,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132863,988,"Quercus","2019-06-11",2019,162,"1","0","1","0","0"
132863,988,"Quercus","2019-06-17",2019,168,"0","0","1","0","0"
132863,988,"Quercus","2019-06-22",2019,173,"1","0","1","0","0"
132863,988,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132863,988,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132863,988,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132863,988,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132863,988,"Quercus","2019-07-30",2019,211,"1","1","1","0","0"
132863,988,"Quercus","2019-08-05",2019,217,"1","0","1","1","1"
132863,988,"Quercus","2019-08-12",2019,224,"1","0","1","1","1"
132863,988,"Quercus","2019-08-19",2019,231,"1","0","1","1","1"
132863,988,"Quercus","2019-08-28",2019,240,"1","1","1","1","1"
132863,988,"Quercus","2019-09-03",2019,246,"1","1","1","1","1"
132863,988,"Quercus","2019-09-10",2019,253,"1","1","1","1","1"
132863,988,"Quercus","2019-09-18",2019,261,"1","1","1","1","1"
132863,988,"Quercus","2019-09-23",2019,266,"1","1","1","1","1"
132863,988,"Quercus","2019-10-01",2019,274,"1","1","1","1","1"
132863,988,"Quercus","2019-10-07",2019,280,"1","0","1","1","1"
132863,988,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132863,988,"Quercus","2019-10-22",2019,295,"1","1","1","1","1"
132863,988,"Quercus","2019-10-28",2019,301,"1","1","1","0","1"
132863,988,"Quercus","2019-11-04",2019,308,"1","1","1","1","1"
132863,988,"Quercus","2019-11-10",2019,314,"1","1","1","1","1"
132863,988,"Quercus","2019-11-19",2019,323,"0","0","0","0","1"
132864,988,"Quercus","2018-03-28",2018,87,"0","0","0","0","0"
132864,988,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132864,988,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132864,988,"Quercus","2018-04-19",2018,109,"0","0","0","0","0"
132864,988,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132864,988,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132864,988,"Quercus","2018-05-09",2018,129,"1","0","1","0","0"
132864,988,"Quercus","2018-05-17",2018,137,"1","0","1","0","0"
132864,988,"Quercus","2018-05-24",2018,144,"1","0","1","0","0"
132864,988,"Quercus","2018-05-31",2018,151,"1","0","1","0","0"
132864,988,"Quercus","2018-06-06",2018,157,"1","0","1","0","0"
132864,988,"Quercus","2018-06-12",2018,163,"1","0","1","0","0"
132864,988,"Quercus","2018-06-20",2018,171,"1","0","1","0","0"
132864,988,"Quercus","2018-06-27",2018,178,"0","0","0","0","0"
132864,988,"Quercus","2018-07-05",2018,186,"0","0","0","0","0"
132864,988,"Quercus","2018-07-11",2018,192,"0","0","0","0","0"
132864,988,"Quercus","2018-07-18",2018,199,"0","0","0","0","0"
132864,988,"Quercus","2018-08-09",2018,221,"0","0","0","0","0"
132864,988,"Quercus","2018-08-16",2018,228,"0","0","0","0","0"
132864,988,"Quercus","2018-08-25",2018,237,"0","0","0","0","0"
132864,988,"Quercus","2018-08-31",2018,243,"0","0","0","0","0"
132864,988,"Quercus","2018-09-07",2018,250,"0","0","0","0","0"
132864,988,"Quercus","2018-09-21",2018,264,"1","1","0","1","1"
132864,988,"Quercus","2018-09-24",2018,267,"1","1","0","1","1"
132864,988,"Quercus","2018-10-11",2018,284,"0","1","0","0","0"
132864,988,"Quercus","2018-10-18",2018,291,"0","1","0","1","1"
132864,988,"Quercus","2018-10-29",2018,302,"0","1","0","1","1"
132864,988,"Quercus","2018-11-05",2018,309,"0","0","0","0","1"
132864,988,"Quercus","2018-11-11",2018,315,"0","0","0","0","1"
132864,988,"Quercus","2018-11-19",2018,323,"0","0","0","0","1"
132864,988,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132864,988,"Quercus","2019-04-07",2019,97,"0","0","1","0","0"
132864,988,"Quercus","2019-04-15",2019,105,"0","0","1","0","0"
132864,988,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132864,988,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132864,988,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132864,988,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132864,988,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132864,988,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132864,988,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132864,988,"Quercus","2019-06-11",2019,162,"1","0","1","0","0"
132864,988,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132864,988,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132864,988,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132864,988,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132864,988,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132864,988,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132864,988,"Quercus","2019-07-30",2019,211,"1","0","1","0","0"
132864,988,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132864,988,"Quercus","2019-08-12",2019,224,"1","0","1","0","0"
132864,988,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132864,988,"Quercus","2019-08-28",2019,240,"1","1","1","1","1"
132864,988,"Quercus","2019-09-03",2019,246,"1","1","1","0","0"
132864,988,"Quercus","2019-09-10",2019,253,"1","1","1","0","0"
132864,988,"Quercus","2019-09-18",2019,261,"1","1","1","1","1"
132864,988,"Quercus","2019-09-23",2019,266,"1","0","1","1","1"
132864,988,"Quercus","2019-10-01",2019,274,"1","1","1","0","0"
132864,988,"Quercus","2019-10-07",2019,280,"1","0","1","1","1"
132864,988,"Quercus","2019-10-14",2019,287,"1","0","1","1","1"
132864,988,"Quercus","2019-10-22",2019,295,"1","1","1","0","1"
132864,988,"Quercus","2019-10-28",2019,301,"1","1","1","0","1"
132864,988,"Quercus","2019-11-04",2019,308,"1","1","1","0","1"
132864,988,"Quercus","2019-11-10",2019,314,"0","0","0","0","1"
132864,988,"Quercus","2019-11-19",2019,323,"0","0","0","0","1"
132865,988,"Quercus","2018-03-28",2018,87,"-1","-1","1","1","1"
132865,988,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132865,988,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132865,988,"Quercus","2018-04-19",2018,109,"0","0","1","0","0"
132865,988,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132865,988,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132865,988,"Quercus","2018-05-09",2018,129,"1","0","1","0","0"
132865,988,"Quercus","2018-05-17",2018,137,"1","0","1","0","0"
132865,988,"Quercus","2018-05-24",2018,144,"1","0","1","0","0"
132865,988,"Quercus","2018-05-31",2018,151,"1","0","1","0","0"
132865,988,"Quercus","2018-06-06",2018,157,"1","0","1","0","0"
132865,988,"Quercus","2018-06-12",2018,163,"1","0","1","0","0"
132865,988,"Quercus","2018-06-20",2018,171,"0","0","0","0","0"
132865,988,"Quercus","2018-06-27",2018,178,"0","0","0","0","0"
132865,988,"Quercus","2018-07-05",2018,186,"0","0","0","0","0"
132865,988,"Quercus","2018-07-11",2018,192,"0","0","0","0","0"
132865,988,"Quercus","2018-07-18",2018,199,"0","0","0","0","0"
132865,988,"Quercus","2018-08-09",2018,221,"0","0","0","0","0"
132865,988,"Quercus","2018-08-16",2018,228,"0","0","0","0","0"
132865,988,"Quercus","2018-08-25",2018,237,"0","0","0","0","0"
132865,988,"Quercus","2018-08-31",2018,243,"0","0","0","0","0"
132865,988,"Quercus","2018-09-07",2018,250,"0","0","0","0","0"
132865,988,"Quercus","2018-09-21",2018,264,"1","1","0","1","1"
132865,988,"Quercus","2018-09-28",2018,271,"1","1","0","1","1"
132865,988,"Quercus","2018-10-11",2018,284,"0","1","0","1","1"
132865,988,"Quercus","2018-10-18",2018,291,"0","1","0","1","1"
132865,988,"Quercus","2018-10-29",2018,302,"0","1","0","1","1"
132865,988,"Quercus","2018-11-05",2018,309,"0","1","0","1","1"
132865,988,"Quercus","2018-11-11",2018,315,"0","1","0","1","1"
132865,988,"Quercus","2018-11-19",2018,323,"0","1","0","1","1"
132865,988,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132865,988,"Quercus","2019-04-07",2019,97,"0","0","1","0","0"
132865,988,"Quercus","2019-04-15",2019,105,"0","0","1","0","0"
132865,988,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132865,988,"Quercus","2019-04-29",2019,119,"1","0","1","0","0"
132865,988,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132865,988,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132865,988,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132865,988,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132865,988,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132865,988,"Quercus","2019-06-11",2019,162,"1","0","1","0","0"
132865,988,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132865,988,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132865,988,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132865,988,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132865,988,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132865,988,"Quercus","2019-07-22",2019,203,"1","1","1","0","0"
132865,988,"Quercus","2019-07-30",2019,211,"1","1","1","0","0"
132865,988,"Quercus","2019-08-05",2019,217,"1","0","1","1","1"
132865,988,"Quercus","2019-08-12",2019,224,"1","0","1","1","1"
132865,988,"Quercus","2019-08-19",2019,231,"1","0","1","1","1"
132865,988,"Quercus","2019-08-28",2019,240,"1","1","1","1","1"
132865,988,"Quercus","2019-09-03",2019,246,"1","1","1","1","1"
132865,988,"Quercus","2019-09-10",2019,253,"1","1","1","1","1"
132865,988,"Quercus","2019-09-18",2019,261,"1","1","1","1","1"
132865,988,"Quercus","2019-09-23",2019,266,"1","1","1","1","1"
132865,988,"Quercus","2019-10-01",2019,274,"1","1","1","1","1"
132865,988,"Quercus","2019-10-07",2019,280,"1","1","1","1","1"
132865,988,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132865,988,"Quercus","2019-10-22",2019,295,"1","1","1","1","1"
132865,988,"Quercus","2019-10-28",2019,301,"1","1","1","1","1"
132865,988,"Quercus","2019-11-04",2019,308,"1","1","1","1","1"
132865,988,"Quercus","2019-11-10",2019,314,"1","1","1","1","1"
132865,988,"Quercus","2019-11-19",2019,323,"1","1","1","1","1"
132867,1190,"Quercus","2018-03-24",2018,83,"0","0","0","0","0"
132867,1190,"Quercus","2018-03-31",2018,90,"0","0","0","0","0"
132867,1190,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132867,1190,"Quercus","2018-04-14",2018,104,"0","0","0","0","0"
132867,1190,"Quercus","2018-04-22",2018,112,"0","0","0","0","0"
132867,1190,"Quercus","2018-04-28",2018,118,"0","0","0","0","0"
132867,1190,"Quercus","2018-05-12",2018,132,"1","0","1","0","0"
132867,1190,"Quercus","2018-05-19",2018,139,"1","0","0","0","0"
132867,1190,"Quercus","2018-06-04",2018,155,"1","0","0","0","0"
132867,1190,"Quercus","2018-06-09",2018,160,"1","0","1","0","0"
132867,1190,"Quercus","2018-06-23",2018,174,"1","0","1","0","0"
132867,1190,"Quercus","2019-02-07",2019,38,"1","0","0","0","0"
132867,1190,"Quercus","2019-03-23",2019,82,"0","0","0","0","0"
132867,1190,"Quercus","2019-03-31",2019,90,"0","0","0","0","0"
132867,1190,"Quercus","2019-04-08",2019,98,"0","0","0","0","0"
132867,1190,"Quercus","2019-04-15",2019,105,"0","0","0","0","0"
132867,1190,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132867,1190,"Quercus","2019-04-29",2019,119,"0","0","0","0","0"
132867,1190,"Quercus","2019-05-06",2019,126,"1","0","1","0","0"
132867,1190,"Quercus","2019-05-15",2019,135,"1","0","1","0","0"
132867,1190,"Quercus","2019-05-21",2019,141,"1","0","1","0","0"
132867,1190,"Quercus","2019-05-28",2019,148,"1","0","1","0","0"
132867,1190,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132867,1190,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132867,1190,"Quercus","2019-06-18",2019,169,"1","0","1","0","0"
132867,1190,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132867,1190,"Quercus","2019-07-02",2019,183,"1","0","1","0","0"
132867,1190,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132867,1190,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132867,1190,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132867,1190,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132867,1190,"Quercus","2019-08-14",2019,226,"1","0","1","0","0"
132867,1190,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132867,1190,"Quercus","2019-08-27",2019,239,"1","0","1","0","0"
132867,1190,"Quercus","2019-09-03",2019,246,"1","0","1","0","0"
132867,1190,"Quercus","2019-09-10",2019,253,"1","0","1","0","0"
132867,1190,"Quercus","2019-09-16",2019,259,"1","0","1","0","0"
132867,1190,"Quercus","2019-09-24",2019,267,"1","0","1","0","0"
132867,1190,"Quercus","2019-10-02",2019,275,"1","1","1","1","1"
132867,1190,"Quercus","2019-10-09",2019,282,"1","1","1","1","1"
132867,1190,"Quercus","2019-10-16",2019,289,"1","1","1","1","1"
132867,1190,"Quercus","2019-10-23",2019,296,"1","1","1","1","1"
132867,1190,"Quercus","2019-11-01",2019,305,"1","1","1","1","1"
132867,1190,"Quercus","2019-11-06",2019,310,"1","1","1","1","1"
132867,1190,"Quercus","2019-11-12",2019,316,"1","1","1","1","1"
132867,1190,"Quercus","2019-11-20",2019,324,"1","1","1","1","1"
132868,1190,"Quercus","2018-03-26",2018,85,"0","0","0","0","0"
132868,1190,"Quercus","2018-04-02",2018,92,"0","0","0","0","0"
132868,1190,"Quercus","2018-04-09",2018,99,"0","0","0","0","0"
132868,1190,"Quercus","2018-04-16",2018,106,"0","0","0","0","0"
132868,1190,"Quercus","2018-04-23",2018,113,"0","0","0","0","0"
132868,1190,"Quercus","2018-04-30",2018,120,"0","0","0","0","0"
132868,1190,"Quercus","2018-05-07",2018,127,"1","0","1","0","0"
132868,1190,"Quercus","2018-05-14",2018,134,"1","0","1","0","0"
132868,1190,"Quercus","2018-05-28",2018,148,"1","0","1","0","0"
132868,1190,"Quercus","2018-06-04",2018,155,"1","0","1","0","0"
132868,1190,"Quercus","2018-06-11",2018,162,"1","0","1","0","0"
132868,1190,"Quercus","2018-06-18",2018,169,"1","0","1","0","0"
132868,1190,"Quercus","2018-06-25",2018,176,"1","0","1","0","0"
132868,1190,"Quercus","2018-07-04",2018,185,"1","0","1","0","0"
132868,1190,"Quercus","2018-07-09",2018,190,"1","0","1","0","0"
132868,1190,"Quercus","2018-07-16",2018,197,"1","0","1","0","0"
132868,1190,"Quercus","2018-07-23",2018,204,"1","0","1","0","0"
132868,1190,"Quercus","2018-07-30",2018,211,"1","0","1","0","0"
132868,1190,"Quercus","2018-08-06",2018,218,"1","0","1","0","0"
132868,1190,"Quercus","2018-08-13",2018,225,"1","0","1","0","0"
132868,1190,"Quercus","2018-08-20",2018,232,"1","0","1","0","0"
132868,1190,"Quercus","2018-08-27",2018,239,"1","0","1","0","0"
132868,1190,"Quercus","2018-09-03",2018,246,"1","0","1","0","0"
132868,1190,"Quercus","2018-09-10",2018,253,"1","0","1","0","0"
132868,1190,"Quercus","2018-09-17",2018,260,"1","0","1","0","0"
132868,1190,"Quercus","2018-09-24",2018,267,"1","0","1","0","0"
132868,1190,"Quercus","2018-10-09",2018,282,"1","1","1","1","1"
132868,1190,"Quercus","2018-10-15",2018,288,"1","1","1","1","1"
132868,1190,"Quercus","2018-10-23",2018,296,"1","1","1","1","1"
132868,1190,"Quercus","2018-10-29",2018,302,"1","1","1","1","1"
132868,1190,"Quercus","2018-11-05",2018,309,"1","1","1","1","1"
132868,1190,"Quercus","2018-11-12",2018,316,"1","1","1","1","1"
132868,1190,"Quercus","2018-11-22",2018,326,"1","1","1","1","1"
132868,1190,"Quercus","2019-03-27",2019,86,"0","0","0","0","0"
132868,1190,"Quercus","2019-04-03",2019,93,"0","0","0","0","0"
132868,1190,"Quercus","2019-04-11",2019,101,"0","0","0","0","0"
132868,1190,"Quercus","2019-04-17",2019,107,"0","0","0","0","0"
132868,1190,"Quercus","2019-04-24",2019,114,"0","0","0","0","0"
132868,1190,"Quercus","2019-04-30",2019,120,"0","0","0","0","0"
132868,1190,"Quercus","2019-05-08",2019,128,"1","0","1","0","0"
132868,1190,"Quercus","2019-05-14",2019,134,"1","0","1","0","0"
132868,1190,"Quercus","2019-05-21",2019,141,"1","0","1","0","0"
132868,1190,"Quercus","2019-05-28",2019,148,"1","0","1","0","0"
132868,1190,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132868,1190,"Quercus","2019-06-11",2019,162,"1","0","1","0","0"
132868,1190,"Quercus","2019-06-18",2019,169,"1","0","1","0","0"
132868,1190,"Quercus","2019-06-25",2019,176,"1","0","1","0","0"
132868,1190,"Quercus","2019-07-02",2019,183,"1","0","1","0","0"
132868,1190,"Quercus","2019-07-09",2019,190,"1","0","1","0","0"
132868,1190,"Quercus","2019-07-16",2019,197,"1","0","1","0","0"
132868,1190,"Quercus","2019-07-23",2019,204,"1","0","1","0","0"
132868,1190,"Quercus","2019-07-30",2019,211,"1","0","1","0","0"
132868,1190,"Quercus","2019-08-06",2019,218,"1","0","1","0","0"
132868,1190,"Quercus","2019-08-13",2019,225,"1","1","1","1","1"
132868,1190,"Quercus","2019-08-20",2019,232,"1","1","1","1","1"
132868,1190,"Quercus","2019-08-27",2019,239,"1","1","1","1","1"
132868,1190,"Quercus","2019-09-03",2019,246,"1","1","1","1","1"
132868,1190,"Quercus","2019-09-10",2019,253,"1","1","1","1","1"
132868,1190,"Quercus","2019-09-16",2019,259,"1","1","1","1","1"
132868,1190,"Quercus","2019-09-23",2019,266,"1","1","1","1","1"
132868,1190,"Quercus","2019-10-01",2019,274,"1","1","1","1","1"
132868,1190,"Quercus","2019-10-07",2019,280,"1","1","1","1","1"
132868,1190,"Quercus","2019-10-14",2019,287,"1","1","1","1","1"
132868,1190,"Quercus","2019-10-22",2019,295,"1","1","1","1","1"
132868,1190,"Quercus","2019-10-28",2019,301,"1","1","1","1","1"
132868,1190,"Quercus","2019-11-05",2019,309,"1","1","1","1","1"
132868,1190,"Quercus","2019-11-12",2019,316,"1","1","1","1","1"
132868,1190,"Quercus","2019-11-18",2019,322,"1","1","1","1","1"
132868,1190,"Quercus","2019-11-25",2019,329,"1","1","1","1","1"
132869,1213,"Quercus","2018-03-23",2018,82,"0","0","0","0","0"
132869,1213,"Quercus","2018-03-30",2018,89,"0","0","0","0","0"
132869,1213,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132869,1213,"Quercus","2018-04-13",2018,103,"0","0","0","0","0"
132869,1213,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132869,1213,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132869,1213,"Quercus","2018-05-04",2018,124,"0","0","0","0","0"
132869,1213,"Quercus","2018-05-11",2018,131,"1","0","1","0","0"
132869,1213,"Quercus","2018-05-18",2018,138,"1","0","1","0","0"
132869,1213,"Quercus","2018-05-25",2018,145,"1","0","1","0","0"
132869,1213,"Quercus","2018-06-01",2018,152,"1","0","1","0","0"
132869,1213,"Quercus","2018-06-08",2018,159,"1","0","1","0","0"
132869,1213,"Quercus","2018-06-15",2018,166,"1","0","1","0","0"
132869,1213,"Quercus","2018-06-22",2018,173,"1","0","1","0","0"
132869,1213,"Quercus","2018-06-29",2018,180,"1","0","1","0","0"
132869,1213,"Quercus","2018-07-06",2018,187,"1","0","1","0","0"
132869,1213,"Quercus","2018-07-13",2018,194,"1","0","1","0","0"
132869,1213,"Quercus","2018-07-19",2018,200,"1","0","1","0","0"
132869,1213,"Quercus","2018-07-27",2018,208,"1","0","1","0","0"
132869,1213,"Quercus","2018-08-03",2018,215,"1","0","1","0","0"
132869,1213,"Quercus","2018-08-10",2018,222,"1","0","1","0","0"
132869,1213,"Quercus","2018-08-17",2018,229,"1","0","1","0","0"
132869,1213,"Quercus","2018-08-24",2018,236,"1","0","1","0","0"
132869,1213,"Quercus","2018-08-31",2018,243,"1","0","1","0","0"
132869,1213,"Quercus","2018-09-07",2018,250,"1","0","1","0","0"
132869,1213,"Quercus","2018-09-14",2018,257,"1","0","1","0","0"
132869,1213,"Quercus","2018-09-21",2018,264,"1","0","1","0","0"
132869,1213,"Quercus","2018-09-28",2018,271,"1","0","1","0","0"
132869,1213,"Quercus","2018-10-05",2018,278,"1","0","1","0","0"
132869,1213,"Quercus","2018-10-11",2018,284,"1","1","1","1","1"
132869,1213,"Quercus","2018-10-18",2018,291,"1","1","1","1","1"
132869,1213,"Quercus","2018-10-27",2018,300,"1","1","1","1","1"
132869,1213,"Quercus","2018-11-02",2018,306,"1","1","1","1","1"
132869,1213,"Quercus","2018-11-09",2018,313,"1","1","1","1","1"
132869,1213,"Quercus","2018-11-16",2018,320,"1","1","1","1","1"
132869,1213,"Quercus","2018-11-21",2018,325,"0","0","0","0","1"
132869,1213,"Quercus","2019-03-25",2019,84,"0","0","0","0","0"
132869,1213,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132869,1213,"Quercus","2019-04-08",2019,98,"0","0","0","0","0"
132869,1213,"Quercus","2019-04-15",2019,105,"0","0","0","0","0"
132869,1213,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132869,1213,"Quercus","2019-04-29",2019,119,"0","0","0","0","0"
132869,1213,"Quercus","2019-05-06",2019,126,"0","0","0","0","0"
132869,1213,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132869,1213,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132869,1213,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132869,1213,"Quercus","2019-06-03",2019,154,"1","0","1","0","0"
132869,1213,"Quercus","2019-06-10",2019,161,"1","0","1","0","0"
132869,1213,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132869,1213,"Quercus","2019-06-22",2019,173,"1","0","1","0","0"
132869,1213,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132869,1213,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132869,1213,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132869,1213,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132869,1213,"Quercus","2019-07-29",2019,210,"1","0","1","0","0"
